transaction_id,customer_id,timestamp_str,category,amount,quantity,payment_method,city
TXN-1053819,10221,2025-05-24 01:28:05,Clothing,373.96,1,UPI,Sydney
TXN-1053820,5985,2025-09-24 15:14:36,Books,932.11,5,Credit Card,Berlin
TXN-1053821,5778,2025-01-01 14:02:00,Clothing,826.15,3,,Berlin
TXN-1053822,1196,2025-02-10 21:52:38,Beauty,453.84,7,,San Francisco
TXN-1053823,8974,2025-06-17 01:17:24,Sports,91.6,5,Credit Card,Mumbai
TXN-1053824,4800,2025-04-28 09:38:49,Sports,1223.12,9,,Sydney
TXN-1053825,3902,2025-03-05 19:19:53,Clothing,1047.93,1,PayPal,San Francisco
TXN-1053826,9665,2025-03-17 14:47:54,Beauty,1215.23,2,Credit Card,New York
TXN-1053827,6213,2025-01-21 19:16:59,Books,709.39,9,Credit Card,Sydney
TXN-1053828,2388,2025-10-14 03:12:04,Electronics,184.02,,PayPal,Tokyo
TXN-1053829,3117,2025-11-21 08:33:36,Beauty,81.12,3,Debit Card,Berlin
TXN-1053830,4057,2025-03-05 11:50:19,Clothing,658.82,9,PayPal,Sydney
TXN-1053831,9732,2025-06-05 00:59:41,Electronics,796.22,8,Credit Card,London
TXN-1053832,8041,2025-07-21 05:19:50,Electronics,668.54,1,PayPal,London
TXN-1053833,1762,2025-04-01 17:28:36,Clothing,86.29,9,Credit Card,Berlin
TXN-1053834,5993,2025-01-20 15:36:52,Beauty,325.42,8,Debit Card,Tokyo
TXN-1053835,4370,2025-09-28 13:39:20,Sports,1338.2,7,Debit Card,Berlin
TXN-1053836,10047,2025-05-18 15:34:32,Clothing,985.49,2,UPI,San Francisco
TXN-1053837,1295,2025-06-01 04:19:02,Home & Kitchen,298.58,9,PayPal,London
TXN-1053838,5636,2025-12-28 05:11:14,Clothing,1400.73,1,Debit Card,Sydney
TXN-1053839,3564,2025-09-07 04:32:20,Home & Kitchen,578.35,4,Debit Card,Tokyo
TXN-1053840,5335,2025-12-14 16:43:45,Electronics,202.84,5,Debit Card,Mumbai
TXN-1053841,2520,2025-11-23 07:23:05,Electronics,886.78,6,Credit Card,Mumbai
TXN-1053842,1780,2025-02-27 17:03:17,Books,919.78,2,Credit Card,Berlin
TXN-1053843,4004,2025-08-20 05:28:13,Books,869.08,5,UPI,New York
TXN-1053844,2850,2025-08-25 19:39:10,Books,1024.4,8,PayPal,San Francisco
TXN-1053845,8796,2025-02-04 16:23:33,Home & Kitchen,633.98,3,UPI,Tokyo
TXN-1053846,6052,2025-06-01 07:44:23,Beauty,367.97,1,,London
TXN-1053847,1572,2025-08-04 08:54:13,Sports,236.78,9,PayPal,Sydney
TXN-1053848,6271,2025-07-10 05:42:21,Home & Kitchen,1154.61,9,Debit Card,Berlin
TXN-1053849,2198,2025-12-28 22:39:19,Clothing,599.27,,Debit Card,San Francisco
TXN-1053850,2638,2025-01-25 21:21:12,Clothing,240.12,6,Credit Card,Tokyo
TXN-1053851,1298,2025-11-17 05:23:43,Clothing,202.5,2,Credit Card,Tokyo
TXN-1053852,1778,2025-03-30 18:27:58,Electronics,899.03,1,PayPal,Tokyo
TXN-1053853,10216,2025-02-05 19:50:27,Sports,986.87,4,Debit Card,New York
TXN-1053854,6446,2025-07-25 20:06:39,Electronics,61.31,2,PayPal,Mumbai
TXN-1053855,8958,2025-03-06 00:22:44,Clothing,64.46,5,Debit Card,San Francisco
TXN-1053856,8092,2025-03-03 18:25:59,Sports,541.68,7,UPI,New York
TXN-1053857,9514,2025-12-29 11:42:00,Home & Kitchen,218.33,6,Credit Card,Mumbai
TXN-1053858,8599,2025-07-18 20:00:19,Books,1016.38,4,Credit Card,Mumbai
TXN-1053859,8840,2025-01-11 02:58:15,Home & Kitchen,80.8,8,Credit Card,Tokyo
TXN-1053860,4982,2025-11-23 07:25:48,Books,38.08,6,UPI,Berlin
TXN-1053861,6783,2025-04-11 23:28:03,Beauty,894.91,9,Debit Card,Berlin
TXN-1053862,6133,2025-01-04 21:09:44,Books,405.24,5,Credit Card,Sydney
TXN-1053863,8190,2025-08-01 22:58:24,Clothing,130.73,7,PayPal,Berlin
TXN-1053864,3110,2025-04-23 21:17:34,Home & Kitchen,1431.69,3,PayPal,London
TXN-1053865,1218,2025-07-15 06:18:34,Beauty,940.4,8,Credit Card,San Francisco
TXN-1053866,6952,2025-11-16 00:45:07,Sports,797.03,7,Credit Card,San Francisco
TXN-1053867,10410,2025-10-10 01:14:36,Electronics,211.07,2,PayPal,Mumbai
TXN-1053868,4268,2025-11-06 03:49:55,Sports,,1,,New York
TXN-1053869,10271,2025-10-12 05:40:05,Books,1356.51,3,Debit Card,Sydney
TXN-1053870,2371,2025-04-09 15:30:23,Books,1284.39,6,UPI,Mumbai
TXN-1053871,4781,2025-01-26 11:55:05,Sports,947.45,1,Credit Card,Sydney
TXN-1053872,4008,2025-04-02 21:47:04,Home & Kitchen,485.63,5,UPI,London
TXN-1053873,2079,2025-07-26 04:34:00,Beauty,863.28,8,UPI,Mumbai
TXN-1053874,4456,2025-02-27 17:58:29,Books,1418.81,7,Credit Card,San Francisco
TXN-1053875,7178,2025-08-30 11:02:47,Home & Kitchen,1147.49,8,Debit Card,Tokyo
TXN-1053876,5415,2025-06-07 06:12:01,Clothing,,9,Credit Card,New York
TXN-1053877,8596,2025-12-03 13:21:11,Beauty,1455.05,9,Credit Card,London
TXN-1053878,8635,2025-10-01 00:36:51,Sports,352.06,,PayPal,Mumbai
TXN-1053879,4141,2025-01-31 00:08:52,Sports,621.62,7,Debit Card,Sydney
TXN-1053880,6519,2025-03-10 03:43:05,Electronics,1178.02,5,,Sydney
TXN-1053881,9924,2025-01-30 01:05:56,Electronics,429.99,8,Debit Card,Berlin
TXN-1053882,5795,2025-06-01 09:38:04,Home & Kitchen,,,PayPal,New York
TXN-1053883,5280,2025-03-20 00:22:37,Home & Kitchen,1492.54,3,Credit Card,Sydney
TXN-1053884,9166,2025-02-18 22:55:25,Beauty,287.65,4,,Mumbai
TXN-1053885,8670,2025-01-13 12:08:48,Home & Kitchen,870.54,3,PayPal,San Francisco
TXN-1053886,7036,2025-04-15 13:21:56,Books,553.46,3,UPI,Sydney
TXN-1053887,2085,2025-04-08 15:44:09,Beauty,1498.97,4,Debit Card,Tokyo
TXN-1053888,5575,2025-03-14 04:54:09,Home & Kitchen,1477.17,9,PayPal,Berlin
TXN-1053889,5184,2025-08-07 02:32:57,Electronics,1472.55,6,PayPal,Tokyo
TXN-1053890,4018,2025-04-18 06:32:10,Electronics,1130.72,8,Credit Card,San Francisco
TXN-1053891,6970,2025-03-23 14:03:35,Sports,855.87,1,Credit Card,London
TXN-1053892,1716,2025-08-22 14:50:56,Sports,794.89,3,UPI,New York
TXN-1053893,6406,2025-12-01 19:21:27,Electronics,1086.27,6,UPI,Berlin
TXN-1053894,3516,2025-09-24 18:36:24,Sports,,6,PayPal,San Francisco
TXN-1053895,8753,2025-03-02 15:55:15,Books,1324.9,2,Debit Card,Tokyo
TXN-1053896,4007,2025-08-02 22:37:10,Sports,1055.75,,Debit Card,London
TXN-1053897,8070,2025-04-27 21:06:02,Books,1260.25,5,Debit Card,New York
TXN-1053898,1172,2025-03-02 06:07:42,Electronics,821.89,8,PayPal,Sydney
TXN-1053899,9349,2025-06-06 05:14:58,Home & Kitchen,626.75,2,Debit Card,Sydney
TXN-1053900,9997,2025-06-05 19:32:43,Clothing,51.78,3,PayPal,Tokyo
TXN-1053901,5025,2025-10-14 14:31:39,Home & Kitchen,1034.06,8,Credit Card,Tokyo
TXN-1053902,1091,2025-03-30 04:26:09,Beauty,293.57,1,PayPal,Sydney
TXN-1053903,3323,2025-04-19 10:30:37,Books,810.5,5,PayPal,Mumbai
TXN-1053904,5377,2025-02-21 01:46:26,Sports,479.96,3,,Sydney
TXN-1053905,7460,2025-08-03 23:11:26,Books,416.88,3,Credit Card,Tokyo
TXN-1053906,10383,2025-09-04 00:45:14,Beauty,853.61,3,UPI,Tokyo
TXN-1053907,2012,2025-10-04 00:15:33,Books,1301.18,4,UPI,San Francisco
TXN-1053908,9899,2025-03-14 04:13:01,Sports,651.4,4,PayPal,New York
TXN-1053909,5420,2025-05-06 00:41:55,Home & Kitchen,991.91,2,Debit Card,Sydney
TXN-1053910,10380,2025-04-21 13:06:55,Books,152.5,6,Credit Card,London
TXN-1053911,10258,2025-08-24 03:53:20,Electronics,769.92,4,PayPal,San Francisco
TXN-1053912,2382,2025-05-02 09:26:26,Clothing,336.28,8,UPI,Tokyo
TXN-1053913,1471,2025-04-14 16:56:43,Sports,576.58,5,Credit Card,Berlin
TXN-1053914,1518,2025-06-01 03:03:44,Books,505.19,4,Credit Card,New York
TXN-1053915,1421,2025-11-22 03:15:44,Electronics,,9,Debit Card,San Francisco
TXN-1053916,9311,2025-10-01 17:50:26,Beauty,976.8,8,PayPal,New York
TXN-1053917,3206,2025-10-10 12:20:35,Electronics,1478.7,3,PayPal,Mumbai
TXN-1053918,6930,2025-12-21 13:56:02,Electronics,329.05,5,Credit Card,Berlin
TXN-1053919,3769,2025-06-30 16:27:27,Electronics,1409.71,3,Credit Card,San Francisco
TXN-1053920,8091,2025-12-21 14:17:38,Home & Kitchen,1002.32,6,Debit Card,New York
TXN-1053921,4203,2025-03-13 03:54:49,Beauty,103.88,9,Debit Card,London
TXN-1053922,7844,2025-01-09 08:20:24,Home & Kitchen,694.61,,UPI,New York
TXN-1053923,1790,2025-05-08 06:49:01,Beauty,1113.43,2,,London
TXN-1053924,4577,2025-12-03 05:50:26,Sports,1473.06,1,Debit Card,Berlin
TXN-1053925,4147,2025-06-21 10:33:52,Clothing,,,,San Francisco
TXN-1053926,7974,2025-01-08 18:15:20,Home & Kitchen,956.91,1,PayPal,London
TXN-1053927,5462,2025-03-27 14:44:53,Home & Kitchen,321.34,7,PayPal,Mumbai
TXN-1053928,9852,2025-11-10 04:37:40,Clothing,276.16,4,Debit Card,New York
TXN-1053929,3864,2025-08-20 16:52:38,Sports,466.17,8,,Mumbai
TXN-1053930,5252,2025-01-30 17:33:58,Sports,780.09,6,Credit Card,New York
TXN-1053931,6758,2025-11-12 11:05:35,Sports,1183.23,9,UPI,Sydney
TXN-1053932,1552,2025-06-19 13:19:32,Beauty,1192.05,1,PayPal,Sydney
TXN-1053933,9128,2025-04-05 21:49:48,Clothing,1083.79,3,Credit Card,New York
TXN-1053934,2331,2025-06-21 16:47:29,Clothing,331.18,9,Credit Card,Berlin
TXN-1053935,1898,2025-09-14 18:27:05,Home & Kitchen,139.87,8,UPI,San Francisco
TXN-1053936,7617,2025-09-18 03:04:55,Sports,484.18,9,Credit Card,Sydney
TXN-1053937,7638,2025-10-12 08:55:18,Books,844.65,1,Debit Card,New York
TXN-1053938,5799,2025-11-13 17:10:51,Home & Kitchen,988.48,9,UPI,Sydney
TXN-1053939,4752,2025-06-06 04:28:32,Beauty,1207.07,4,,Tokyo
TXN-1053940,1037,2025-03-19 17:49:52,Sports,838.52,1,UPI,San Francisco
TXN-1053941,1130,2025-01-12 18:16:40,Electronics,1074.54,1,Credit Card,Berlin
TXN-1053942,8379,2025-07-01 16:18:45,Beauty,429.31,9,PayPal,Tokyo
TXN-1053943,2022,2025-01-14 05:41:49,Sports,172.97,9,Credit Card,Sydney
TXN-1053944,8954,2025-11-07 00:59:47,Home & Kitchen,958.47,1,,Mumbai
TXN-1053945,3376,2025-01-04 07:57:30,Sports,56.44,1,PayPal,Tokyo
TXN-1053946,10172,2025-01-18 13:08:17,Beauty,142.43,8,UPI,Mumbai
TXN-1053947,2459,2025-07-20 08:20:48,Beauty,1296.12,8,,London
TXN-1053948,10385,2025-04-17 20:05:29,Clothing,140.23,5,Debit Card,San Francisco
TXN-1053949,1086,2025-11-06 18:59:33,Books,666.67,6,PayPal,San Francisco
TXN-1053950,5509,2025-03-19 05:51:01,Books,1270.39,7,Debit Card,New York
TXN-1053951,3126,2025-06-14 10:48:11,Sports,915.08,6,Credit Card,Mumbai
TXN-1053952,8840,2025-06-18 03:19:45,Clothing,256.01,4,,Berlin
TXN-1053953,8638,2025-10-13 06:51:21,Sports,1402.29,8,Debit Card,San Francisco
TXN-1053954,8800,2025-10-06 08:26:59,Beauty,745.47,4,PayPal,New York
TXN-1053955,6161,2025-12-26 07:55:45,Sports,109.09,3,Debit Card,Berlin
TXN-1053956,8564,2025-10-12 19:07:31,Books,566.7,4,UPI,Berlin
TXN-1053957,7893,2025-02-25 18:10:49,Books,1407.72,9,,London
TXN-1053958,9637,2025-07-06 17:47:31,Clothing,948.05,,Credit Card,Sydney
TXN-1053959,6651,2025-09-17 02:01:50,Sports,129.42,5,UPI,Tokyo
TXN-1053960,9503,2025-05-21 21:01:43,Beauty,720.08,,Credit Card,Sydney
TXN-1053961,9319,2025-08-26 12:53:43,Clothing,1007.49,2,Debit Card,Berlin
TXN-1053962,9801,2025-04-09 02:08:34,Clothing,752.26,6,Debit Card,New York
TXN-1053963,8969,2025-07-13 17:50:41,Home & Kitchen,1011.83,3,,Berlin
TXN-1053964,5688,2025-05-12 01:24:09,Electronics,519.43,2,UPI,London
TXN-1053965,6289,2025-07-10 06:21:19,Beauty,915.38,4,UPI,Sydney
TXN-1053966,5665,2025-05-11 07:27:10,Sports,1216.87,7,PayPal,London
TXN-1053967,5774,2025-06-14 17:54:16,Books,653.39,4,UPI,London
TXN-1053968,9427,2025-12-31 14:25:44,Beauty,842.84,3,,London
TXN-1053969,3405,2025-05-18 02:32:12,Sports,1473.32,3,Credit Card,San Francisco
TXN-1053970,9455,2025-03-11 01:39:25,Electronics,,8,PayPal,Sydney
TXN-1053971,8157,2025-01-31 11:29:00,Sports,247.41,2,Debit Card,New York
TXN-1053972,5232,2025-08-27 00:39:04,Books,685.26,4,UPI,Berlin
TXN-1053973,3783,2025-08-09 08:36:00,Clothing,206.15,8,Debit Card,Sydney
TXN-1053974,7579,2025-03-27 00:50:29,Clothing,777.57,9,UPI,Mumbai
TXN-1053975,4911,2025-06-04 23:25:45,Books,1270.2,8,UPI,San Francisco
TXN-1053976,8314,2025-11-23 21:48:47,Clothing,1466.58,1,Credit Card,Berlin
TXN-1053977,4536,2025-11-08 16:43:52,Beauty,153.38,8,Debit Card,Mumbai
TXN-1053978,9139,2025-09-15 05:31:29,Sports,419.32,5,PayPal,New York
TXN-1053979,7220,2025-10-15 20:39:14,Electronics,277.28,2,UPI,Mumbai
TXN-1053980,8283,2025-12-22 02:39:28,Home & Kitchen,872.87,5,UPI,Sydney
TXN-1053981,3296,2025-11-29 00:46:54,Beauty,1497.05,7,Debit Card,London
TXN-1053982,8484,2025-10-25 22:17:08,Beauty,675.08,2,Credit Card,London
TXN-1053983,1338,2025-11-23 16:33:04,Books,614.54,8,Credit Card,Mumbai
TXN-1053984,8261,2025-01-19 03:09:54,Home & Kitchen,284.68,3,Debit Card,San Francisco
TXN-1053985,9469,2025-04-08 17:52:07,Books,646.19,4,UPI,Mumbai
TXN-1053986,10010,2025-06-30 11:59:37,Clothing,456.75,6,UPI,Berlin
TXN-1053987,3925,2025-03-01 14:05:24,Electronics,105.77,3,Credit Card,Mumbai
TXN-1053988,10136,2025-03-16 06:23:34,Clothing,243.22,,Credit Card,San Francisco
TXN-1053989,3596,2025-01-25 05:38:50,Electronics,458.25,8,UPI,New York
TXN-1053990,8339,2025-01-27 03:51:20,Sports,937.93,8,Credit Card,Mumbai
TXN-1053991,9142,2025-09-15 00:59:58,Books,1292.97,8,,Tokyo
TXN-1053992,7167,2025-11-20 05:22:27,Electronics,954.81,6,PayPal,Mumbai
TXN-1053993,2137,2025-07-05 01:42:13,Home & Kitchen,857.51,,Credit Card,Mumbai
TXN-1053994,9785,2025-07-08 22:26:42,Electronics,100.42,,Debit Card,New York
TXN-1053995,4012,2025-04-01 09:10:35,Clothing,294.45,8,PayPal,Mumbai
TXN-1053996,7644,2025-12-01 07:11:20,Home & Kitchen,724.45,6,UPI,Tokyo
TXN-1053997,3050,2025-10-09 08:49:46,Beauty,878.19,4,UPI,San Francisco
TXN-1053998,2543,2025-03-30 21:20:15,Sports,351.86,9,UPI,London
TXN-1053999,10331,2025-05-03 01:10:23,Electronics,1042.42,2,Credit Card,London
TXN-1054000,3603,2025-04-19 00:48:49,Beauty,1499.26,5,Credit Card,San Francisco
TXN-1054001,8530,2025-06-03 06:46:30,Electronics,917.37,,PayPal,Sydney
TXN-1054002,6353,2025-03-27 12:24:40,Beauty,1264.52,4,PayPal,Mumbai
TXN-1054003,9087,2025-07-15 06:16:18,Home & Kitchen,,1,UPI,San Francisco
TXN-1054004,2558,2025-12-30 17:47:14,Electronics,900.49,9,UPI,Berlin
TXN-1054005,1041,2025-08-12 04:58:10,Beauty,1059.7,7,Debit Card,Mumbai
TXN-1054006,7884,2025-02-09 05:37:48,Sports,412.79,5,UPI,London
TXN-1054007,1427,2025-03-06 12:58:13,Home & Kitchen,412.98,6,UPI,Berlin
TXN-1054008,5097,2025-11-26 10:36:14,Beauty,418.0,,PayPal,London
TXN-1054009,3090,2025-09-25 09:02:49,Sports,1111.87,1,PayPal,Berlin
TXN-1054010,6460,2025-02-22 21:38:13,Beauty,698.83,6,UPI,London
TXN-1054011,8277,2025-04-18 02:29:12,Books,,5,UPI,Tokyo
TXN-1054012,4923,2025-04-13 15:36:54,Sports,663.04,6,PayPal,Berlin
TXN-1054013,6617,2025-08-04 17:55:43,Beauty,953.25,1,Credit Card,London
TXN-1054014,4994,2025-06-29 03:40:20,Beauty,1149.7,6,UPI,London
TXN-1054015,1562,2025-03-20 08:41:16,Electronics,577.43,7,UPI,Sydney
TXN-1054016,3092,2025-10-18 19:13:31,Books,1303.12,2,UPI,London
TXN-1054017,2955,2025-07-15 10:24:01,Electronics,1009.4,1,PayPal,London
TXN-1054018,9780,2025-08-25 14:50:42,Clothing,205.42,4,Debit Card,New York
TXN-1054019,4351,2025-11-19 15:10:20,Home & Kitchen,818.54,7,PayPal,Berlin
TXN-1054020,7194,2025-09-05 20:38:12,Home & Kitchen,1249.09,4,Debit Card,New York
TXN-1054021,2612,2025-12-26 02:58:51,Beauty,,7,UPI,London
TXN-1054022,9830,2025-12-19 13:03:48,Sports,385.83,1,Debit Card,Tokyo
TXN-1054023,8634,2025-09-27 03:19:58,Electronics,516.02,5,PayPal,New York
TXN-1054024,9869,2025-03-09 21:00:31,Home & Kitchen,619.61,9,Debit Card,Tokyo
TXN-1054025,5096,2025-02-06 07:11:43,Beauty,358.0,4,PayPal,Sydney
TXN-1054026,8145,2025-08-25 22:17:17,Clothing,1376.93,6,UPI,Mumbai
TXN-1054027,3168,2025-04-24 21:05:48,Home & Kitchen,1127.9,5,UPI,Tokyo
TXN-1054028,2037,2025-02-16 15:45:27,Electronics,990.39,2,UPI,New York
TXN-1054029,3764,2025-05-12 20:13:14,Sports,226.03,9,PayPal,New York
TXN-1054030,6515,2025-12-29 22:18:51,Home & Kitchen,100.28,4,Debit Card,New York
TXN-1054031,6308,2025-07-28 00:27:05,Home & Kitchen,900.45,6,UPI,San Francisco
TXN-1054032,9213,2025-12-16 06:17:54,Home & Kitchen,700.93,5,Debit Card,San Francisco
TXN-1054033,7309,2025-12-09 07:44:24,Books,7.06,4,Credit Card,New York
TXN-1054034,6614,2025-10-19 15:29:32,Sports,1373.46,4,Debit Card,Mumbai
TXN-1054035,3548,2025-12-09 23:05:41,Books,143.13,2,Debit Card,San Francisco
TXN-1054036,10467,2025-09-11 01:11:08,Clothing,408.04,8,,Sydney
TXN-1054037,5619,2025-01-09 06:13:48,Clothing,1476.63,9,PayPal,San Francisco
TXN-1054038,6661,2025-02-14 06:35:43,Home & Kitchen,1195.8,7,Debit Card,Berlin
TXN-1054039,1600,2025-07-10 19:40:31,Home & Kitchen,828.43,7,Debit Card,London
TXN-1054040,8687,2025-09-02 09:44:13,Books,202.01,2,,New York
TXN-1054041,8514,2025-01-12 22:08:41,Home & Kitchen,267.53,6,Debit Card,Sydney
TXN-1054042,1349,2025-08-15 13:34:23,Electronics,893.84,6,Credit Card,Tokyo
TXN-1054043,5095,2025-03-29 03:05:42,Home & Kitchen,541.11,4,Credit Card,Mumbai
TXN-1054044,9813,2025-11-16 10:14:43,Clothing,672.66,4,Debit Card,Sydney
TXN-1054045,9153,2025-04-09 03:06:34,Sports,726.95,9,PayPal,Mumbai
TXN-1054046,3714,2025-10-13 21:35:40,Beauty,1280.68,8,PayPal,Mumbai
TXN-1054047,7480,2025-08-04 12:59:58,Electronics,989.7,8,Debit Card,Sydney
TXN-1054048,7060,2025-11-04 16:20:25,Beauty,946.03,1,Debit Card,Berlin
TXN-1054049,7221,2025-10-27 11:31:10,Clothing,921.13,8,UPI,Tokyo
TXN-1054050,2473,2025-04-01 18:05:57,Electronics,828.24,3,Credit Card,Tokyo
TXN-1054051,1950,2025-01-23 23:59:38,Sports,804.92,9,Credit Card,Berlin
TXN-1054052,6875,2025-10-10 21:23:57,Books,530.07,1,Debit Card,Sydney
TXN-1054053,8005,2025-05-21 05:36:42,Home & Kitchen,1386.16,6,Credit Card,Sydney
TXN-1054054,1285,2025-06-23 23:20:01,Beauty,367.6,,Debit Card,London
TXN-1054055,10394,2025-01-07 00:49:29,Clothing,,,Credit Card,New York
TXN-1054056,2434,2025-07-18 16:20:24,Beauty,112.22,9,UPI,New York
TXN-1054057,4250,2025-09-07 13:38:18,Electronics,991.54,9,Credit Card,Sydney
TXN-1054058,3333,2025-03-28 07:04:22,Beauty,325.37,1,Debit Card,San Francisco
TXN-1054059,1591,2025-05-07 22:48:02,Clothing,336.51,1,Debit Card,San Francisco
TXN-1054060,8934,2025-01-11 11:29:34,Clothing,167.47,9,PayPal,Berlin
TXN-1054061,4150,2025-01-26 18:01:54,Clothing,1485.68,3,Debit Card,Sydney
TXN-1054062,9068,2025-06-11 07:00:17,Sports,179.9,7,UPI,Mumbai
TXN-1054063,7257,2025-05-06 13:57:00,Home & Kitchen,1126.64,1,,London
TXN-1054064,5967,2025-04-18 22:31:16,Books,949.5,8,PayPal,New York
TXN-1054065,9777,2025-03-02 12:43:46,Sports,1442.37,5,Debit Card,London
TXN-1054066,1226,2025-11-20 18:07:52,Beauty,1413.83,8,Debit Card,San Francisco
TXN-1054067,4555,2025-09-04 23:19:34,Beauty,934.26,6,PayPal,New York
TXN-1054068,1189,2025-12-29 06:27:04,Sports,1387.79,6,PayPal,Mumbai
TXN-1054069,6284,2025-05-22 21:24:32,Electronics,1251.78,8,PayPal,Tokyo
TXN-1054070,8274,2025-11-16 02:50:36,Electronics,902.62,6,Debit Card,Tokyo
TXN-1054071,3842,2025-06-07 18:13:35,Clothing,1481.42,,,Berlin
TXN-1054072,2926,2025-03-09 13:22:01,Sports,176.38,4,Credit Card,Sydney
TXN-1054073,9108,2025-02-07 06:09:19,Beauty,1143.31,1,Debit Card,Berlin
TXN-1054074,1996,2025-04-04 06:53:50,Beauty,372.47,8,PayPal,London
TXN-1054075,1122,2025-09-25 10:57:35,Home & Kitchen,1227.91,4,Debit Card,Sydney
TXN-1054076,2411,2025-06-17 04:49:38,Clothing,1433.37,8,Debit Card,Tokyo
TXN-1054077,7038,2025-05-15 03:35:11,Electronics,17.51,5,PayPal,New York
TXN-1054078,6864,2025-10-13 18:51:50,Sports,457.52,2,Debit Card,Mumbai
TXN-1054079,3092,2025-12-29 14:59:15,Sports,439.11,8,Credit Card,Tokyo
TXN-1054080,6326,2025-05-05 15:00:15,Books,336.91,4,Credit Card,Tokyo
TXN-1054081,1818,2025-12-09 05:35:07,Beauty,1103.53,6,Debit Card,Tokyo
TXN-1054082,3237,2025-07-26 10:16:48,Books,506.95,9,Credit Card,San Francisco
TXN-1054083,7781,2025-03-11 19:44:51,Sports,759.98,,Debit Card,Sydney
TXN-1054084,6288,2025-06-29 06:13:08,Clothing,578.66,4,UPI,New York
TXN-1054085,3757,2025-05-22 08:02:05,Books,875.39,6,Debit Card,San Francisco
TXN-1054086,10213,2025-01-12 06:41:34,Beauty,1136.5,9,,Tokyo
TXN-1054087,9644,2025-07-21 04:58:34,Beauty,595.22,7,Credit Card,San Francisco
TXN-1054088,5271,2025-10-13 16:29:27,Books,303.01,4,,Berlin
TXN-1054089,8516,2025-11-08 00:13:51,Electronics,852.18,1,Credit Card,Tokyo
TXN-1054090,4295,2025-10-03 09:21:23,Clothing,1141.73,7,Credit Card,Sydney
TXN-1054091,3824,2025-12-02 22:06:59,Electronics,407.52,2,,San Francisco
TXN-1054092,10219,2025-08-17 03:28:23,Sports,1247.73,8,PayPal,San Francisco
TXN-1054093,1225,2025-08-22 09:46:59,Electronics,848.53,9,UPI,New York
TXN-1054094,4661,2025-05-17 00:21:50,Home & Kitchen,1223.17,4,Debit Card,Berlin
TXN-1054095,6302,2025-04-22 12:39:52,Sports,76.54,3,Debit Card,Sydney
TXN-1054096,2514,2025-10-22 18:56:50,Beauty,903.62,7,Credit Card,Sydney
TXN-1054097,6384,2025-06-24 11:01:51,Books,524.83,6,Debit Card,San Francisco
TXN-1054098,1435,2025-08-19 08:02:58,Books,542.13,5,Debit Card,Sydney
TXN-1054099,8202,2025-04-09 01:41:41,Clothing,1165.06,3,PayPal,New York
TXN-1054100,9184,2025-03-25 21:17:47,Books,1272.84,8,PayPal,San Francisco
TXN-1054101,1448,2025-11-25 15:10:05,Clothing,1036.91,3,PayPal,Tokyo
TXN-1054102,9582,2025-10-23 21:55:06,Beauty,1181.23,5,UPI,San Francisco
TXN-1054103,1956,2025-08-31 00:01:42,Electronics,816.87,3,UPI,Tokyo
TXN-1054104,1936,2025-08-26 15:45:00,Home & Kitchen,,4,Debit Card,San Francisco
TXN-1054105,7180,2025-07-09 13:11:18,Clothing,365.06,8,Debit Card,London
TXN-1054106,7267,2025-12-20 16:54:21,Books,131.05,7,Credit Card,San Francisco
TXN-1054107,1419,2025-08-27 05:09:42,Home & Kitchen,410.69,3,Debit Card,London
TXN-1054108,10148,2025-11-04 14:45:57,Clothing,30.89,1,Credit Card,Sydney
TXN-1054109,3071,2025-12-10 09:16:40,Home & Kitchen,,5,Credit Card,Sydney
TXN-1054110,8633,2025-05-20 05:30:25,Clothing,626.54,5,Credit Card,New York
TXN-1054111,5825,2025-05-31 16:13:52,Books,625.7,1,Debit Card,New York
TXN-1054112,5027,2025-09-05 08:52:56,Home & Kitchen,1148.1,1,UPI,Tokyo
TXN-1054113,6320,2025-05-30 05:47:29,Home & Kitchen,1189.85,2,Credit Card,Sydney
TXN-1054114,6626,2025-08-29 01:21:37,Sports,1354.85,8,UPI,London
TXN-1054115,8339,2025-12-20 13:32:45,Home & Kitchen,969.07,2,PayPal,San Francisco
TXN-1054116,10250,2025-03-19 08:17:06,Books,105.04,8,UPI,New York
TXN-1054117,2149,2025-05-01 08:59:32,Clothing,,7,Credit Card,Tokyo
TXN-1054118,4002,2025-03-30 06:59:21,Electronics,1210.35,7,Debit Card,Berlin
TXN-1054119,6964,2025-04-20 19:13:32,Clothing,524.48,7,UPI,London
TXN-1054120,8380,2025-07-29 00:09:34,Electronics,7.26,1,,London
TXN-1054121,6842,2025-03-23 17:55:10,Sports,669.59,1,PayPal,San Francisco
TXN-1054122,2382,2025-05-04 10:23:23,Sports,67.56,3,Credit Card,Mumbai
TXN-1054123,4869,2025-06-27 14:28:04,Home & Kitchen,1212.27,2,Credit Card,Mumbai
TXN-1054124,9760,2025-02-26 17:10:47,Beauty,275.82,9,Credit Card,New York
TXN-1054125,5481,2025-04-14 08:16:16,Home & Kitchen,1309.52,4,UPI,London
TXN-1054126,8890,2025-10-22 09:09:30,Sports,618.18,1,PayPal,New York
TXN-1054127,8919,2025-12-01 21:21:21,Home & Kitchen,442.61,7,PayPal,New York
TXN-1054128,2824,2025-07-08 00:13:26,Clothing,985.18,7,PayPal,Sydney
